x1,x2,label,phase
1.9660415168326097,-3.420150021202658,1,0
1.9171147078761739,-3.2116363850126066,1,0
1.877479729141348,-3.536586135143188,1,0
1.8012016392594665,-3.661714731137559,1,0
1.8603674640694636,-3.6403249278981664,1,0
1.7263312779245197,-3.7131803228529434,1,0
1.6259780595637032,-3.7115246813918845,1,0
1.6777780344219249,-3.8415355808345892,1,0
1.9197613059734198,-3.7816100015881986,1,0
1.809195982001326,-3.9342298276645162,1,0
1.7224514069978327,-3.8874437452943273,1,0
1.9499916265884505,-3.7816112681106393,1,0
1.930655065128284,-3.904071528915601,1,0
1.8839999115454462,-3.917700915725493,1,0
1.7322008109558378,-3.677936846532865,1,0
1.980313997818727,-3.644149454215803,1,0
1.999948925006434,-3.577039774524338,1,0
2.1540213529153722,-3.928585108435226,1,0
2.115605419080504,-4.0181589878281105,1,0
2.0155645606564496,-3.931179985085642,1,0
1.946281365677328,-3.8840822931799623,1,0
1.9017561857124428,-3.747732987014375,1,0
1.9195603206200207,-3.8159479241427405,1,0
2.065255191191965,-3.979887399073288,1,0
1.8852912648320301,-4.107278098769994,1,0
1.7548527092367638,-4.099485886123842,1,0
1.6201774550738806,-3.97878200370312,1,0
1.7773574132749803,-4.005833430334839,1,0
2.050311327335854,-3.8000960399681842,1,0
2.218801550535466,-3.6129526065427555,1,0
2.0552641407918135,-3.625549389803072,1,0
2.133775705105769,-3.4381706323251535,1,0
2.233689263827851,-3.6070113016575593,1,0
2.096633111956688,-3.7932944111203337,1,0
2.3178225574395253,-3.890843165997717,1,0
2.261866714892627,-3.7471102922919552,1,0
2.008628999708008,-3.434899464390765,1,0
2.2608271299684857,-3.33618928993646,1,0
2.0728092712735546,-3.5495791178034284,1,0
2.02125149953503,-3.696023832341416,1,0
1.820673647906641,-3.6226206286560036,1,0
1.690998338907359,-3.6937138701796774,1,0
1.8601306086559157,-3.6914023217947087,1,0
1.9042361923936029,-3.673443993804362,1,0
1.6342971998004205,-3.674145850507762,1,0
1.9696162742915528,-3.5782358641331755,1,0
2.06070261531774,-3.626178680167641,1,0
2.086754837735986,-3.371536334072571,1,0
2.0847399584242376,-3.0020489117312947,1,0
2.096152828665297,-3.3626424663340377,1,0
2.2459546703080915,-3.5183023670052527,1,0
2.056580767135769,-3.40420691945735,1,0
1.8996954341001913,-3.4245031742764764,1,0
1.677684754452385,-3.1716076005346365,1,0
1.7485953220000385,-3.396730888741075,1,0
1.7559545496791966,-3.3602851461090295,1,0
1.5145488413341601,-3.4604007476868945,1,0
1.4983745552295493,-3.8100800455263513,1,0
1.354851183069556,-3.931847394483021,1,0
1.323259961977514,-4.177782732140703,1,0
1.068269360467754,-4.329174129056876,1,0
1.1438467607615674,-4.20652617275924,1,0
1.3166807488384176,-4.314428101640526,1,0
1.126513710962878,-4.532108209855577,1,0
1.6224133325997274,-4.718109178761552,1,0
1.5507884216177796,-4.865133365026663,1,0
1.5411952512668086,-4.939113957819126,1,0
1.5407556114933656,-4.9947888461696035,1,0
1.7535974928906057,-5.25644972728121,1,0
1.8661737442644348,-5.257539982626454,1,0
2.0659515971106073,-5.3780189207865305,1,0
2.0227548334219145,-5.379356173444368,1,0
1.8527068453762117,-5.4284688674533195,1,0
1.9470595320275892,-5.578583493141229,1,0
2.3658611230782123,-5.845292431527837,1,0
2.3143216627750287,-5.640807270270629,1,0
2.2790377561616637,-5.620415320040696,1,0
2.3300212606618222,-5.456418321893402,1,0
2.2621764554671207,-5.632118656494177,1,0
2.234231302540859,-5.638108717326839,1,0
2.270853376904186,-5.586524895313833,1,0
1.9412289345203206,-5.722207989749137,1,0
1.9214557217326769,-5.5535586279115705,1,0
2.107365380116557,-5.353242393915857,1,0
2.1911997825468306,-5.372462475864068,1,0
1.8975742898713077,-5.20779910079267,1,0
2.0492456144535707,-5.256568482336462,1,0
1.8922006612860776,-5.297535251941096,1,0
1.8090436447019647,-5.122701949434698,1,0
1.8227751308896498,-5.168480907491741,1,0
1.9256002437007556,-5.230587301383158,1,0
1.9478876499097233,-5.204505313981382,1,0
1.8899658531283712,-5.201041955082401,1,0
2.009830099895122,-4.991865810987244,1,0
2.1351784390170194,-4.949946408159888,1,0
2.2089491892657835,-5.0160181845923075,1,0
2.1784867172768263,-5.075153142415136,1,0
2.003959828466939,-5.13300949909585,1,0
1.9198050288282766,-5.193178823639608,1,0
1.9811079098771756,-5.3066463825183625,1,0
1.649792382516034,-5.104023335064026,1,0
1.7548648065122767,-5.0183881430202515,1,0
2.0291928723402006,-4.8639573258776085,1,0
1.6730811121543523,-5.041333666349079,1,0
1.5269623446210692,-5.049457680018395,1,0
1.5447980860494885,-5.106259906726879,1,0
1.7090222784084983,-4.920047389426282,1,0
1.5786402607659646,-5.017670463675357,1,0
1.6480985785228757,-5.08882664743086,1,0
1.5415640959455148,-4.84459695912222,1,0
1.7924401125582416,-4.739957572460375,1,0
1.7783728158096355,-4.691559391861331,1,0
1.9774271295015202,-4.3315850008336865,1,0
2.1945443094732426,-4.231281697342194,1,0
2.2237689933707276,-4.196520572189331,1,0
2.172025606859216,-4.22884348381559,1,0
1.9884816882440164,-4.260002100463265,1,0
1.9907915823911742,-3.9446033793578343,1,0
1.8380557567975497,-3.908064479420919,1,0
1.9309352508760476,-3.785619981170625,1,0
1.8342360294583544,-4.007970286731338,1,0
1.7883128141279563,-3.954979325327301,1,0
1.987947805834102,-4.075221762980521,1,0
2.2736779046502176,-4.201029143359538,1,0
2.2269873448109982,-4.526662588303416,1,0
2.4906638847892215,-4.425529827373135,1,0
2.470640883067601,-4.0609672208644785,1,0
2.7216233926238003,-4.046117386382196,1,0
2.8695166548265476,-4.319776242961665,1,0
2.763968093124903,-4.070644055909618,1,0
2.930476823032228,-4.212747703387738,1,0
3.2151746199283235,-4.109536214709543,1,0
3.339138791964513,-4.020260178833063,1,0
3.141607134084788,-4.11523066215087,1,0
3.0293167645950123,-3.9414829066571535,1,0
2.947406803583898,-4.1178547938033585,1,0
2.7416045591732354,-4.389627268673367,1,0
2.751953667322978,-4.289206174763709,1,0
2.716090343890496,-4.173942481061375,1,0
3.0137787720163147,-4.098984306958631,1,0
2.91951159623101,-4.04505720965075,1,0
2.9911977303310837,-3.92677186558415,1,0
2.9813883531290295,-4.120043030453189,1,0
3.0850866406995077,-4.370709360374899,1,0
3.2475633429827093,-4.5319540581647075,1,0
3.3418331938227572,-4.297864773031095,1,0
3.2883890527371245,-4.175996427682208,1,0
3.5091386383763057,-4.237156061360704,1,0
3.467053627028127,-4.390700193536244,1,0
3.371328604779216,-4.401083066836621,1,0
3.6567563818523574,-4.298329458293647,1,0
3.8168452183018986,-4.4595155126865125,1,0
3.713029437781059,-4.471562021742232,1,0
3.8611588841729096,-4.201914797912737,1,0
3.956330519741896,-4.200681649442191,1,0
3.9878472049195612,-4.044731276031354,1,0
3.9336444652088383,-3.7958364202726678,1,0
3.729107380519452,-3.5713744991995133,1,0
3.6345107188015158,-3.812492916558383,1,0
3.9202372543405026,-4.3822089495385335,1,0
4.334239553132466,-4.400733424035095,1,0
4.218510977285118,-4.240539479909817,1,0
4.141714478084053,-3.907060995532019,1,0
3.923591725211282,-3.8433095934111416,1,0
4.129262602956511,-3.5131306239383773,1,0
4.12060633015751,-3.3344249480761614,1,0
4.151097262331033,-3.418902985504995,1,0
4.132332275183327,-3.5243984988513772,1,0
4.068141873971668,-3.6726803055632775,1,0
3.9801750674289518,-3.753867078736351,1,0
3.855711008864904,-3.4438242663365832,1,0
3.554197685824091,-3.458990142634926,1,0
3.772276339244696,-3.61311359110548,1,0
3.837247359848036,-3.331839399852221,1,0
4.053811273828872,-3.1681703807319366,1,0
4.036067840025844,-2.91297785106271,1,0
4.022237354810304,-3.1419134553042847,1,0
3.903466872671185,-3.007148052894709,1,0
4.3059504015481265,-2.900449911763197,1,0
4.125386248331129,-2.7931220149077305,1,0
4.081986873383336,-2.580930472591758,1,0
3.8720125807436547,-2.9951164060998123,1,0
3.7940384142695605,-2.9927953880501676,1,0
3.780560763869181,-2.96948532950941,1,0
3.9224625039210186,-3.044189021200919,1,0
3.8196522993413775,-3.061746490580678,1,0
3.3801448336879836,-2.99226094889554,1,0
3.4720241451477087,-2.754407319038517,1,0
3.8185633836967208,-2.87616876860793,1,0
4.037976220400077,-2.8562355073371157,1,0
3.6578893820300737,-2.729580861713441,1,0
3.687573774849111,-2.724248707968524,1,0
3.6445545424671506,-2.67410867138094,1,0
3.968198109539646,-2.3760021439829284,1,0
3.861428028991645,-2.1604035549822744,1,0
4.083723152086127,-2.248050727054464,1,0
4.378426431238692,-2.1032797323453116,1,0
4.116400992310902,-1.916432559332791,1,0
4.298549170899771,-1.9736135845861817,1,0
4.20596470088511,-2.113176253684305,1,0
3.8499611975592556,-2.07539835677877,1,0
4.146885652098858,-2.180322595670986,1,0
3.7500363008146977,-2.2567194488531173,1,0
3.6779713030952963,-2.0771509993131625,1,0
3.905295628676836,-2.1016266852823757,1,0
3.8129161589925937,-2.2522289252723637,1,0
3.8141949129824857,-2.0884421542525327,1,0
3.708866983569888,-2.136935500015327,1,0
3.6999492956200735,-2.0614786132557494,1,0
3.6215763080897307,-2.211121650486237,1,0
3.5211206904065016,-1.959998659884595,1,0
3.273122276036091,-1.9728873570397587,1,0
3.326975277250727,-2.1513312623512797,1,0
3.2091203079013746,-1.9388029531368034,1,0
2.9611494718365985,-1.617407697934436,1,0
2.9585822198422944,-1.7480101656764926,1,0
2.6249681475669915,-1.350869724403371,1,0
2.4299286250729057,-1.5377952902052128,1,0
2.58483808418993,-1.5326953469020852,1,0
2.472326494955138,-1.4059957750360044,1,0
2.5193697025165016,-1.5934904481112728,1,0
2.440232428752684,-1.9208815026208916,1,0
2.3507349794120627,-1.9236549064881965,1,0
1.9835772122637512,-2.0148652476965796,1,0
1.8562799390844695,-1.9237058578549142,1,0
2.00144931227652,-2.0714735774541357,1,0
2.1087876402563475,-2.0061994985084475,1,0
2.1361076014124283,-2.146770924324377,1,0
2.010010958455597,-2.0139867739123205,1,0
1.831350276088335,-2.124067827842961,1,0
1.8087943236264103,-2.039957994646729,1,0
1.9135138580544135,-2.019321689935536,1,0
1.7879502379892152,-1.9202519934512767,1,0
1.6684884754759954,-2.053980541441668,1,0
1.802411322702546,-2.1461343258475543,1,0
1.7794151151079967,-2.088628619988595,1,0
1.7606783422798282,-2.245668528313535,1,0
1.4447547925234434,-2.241043719461721,1,0
1.4785166563093644,-2.612663862578743,1,0
1.183226619249217,-2.6736615485936928,1,0
1.149800982354745,-2.380591705665018,1,0
1.053690401615925,-2.44070094462598,1,0
0.9860121922223597,-2.643228927247875,1,0
1.1880842132126286,-2.4268672747466034,1,0
1.234387959330233,-2.442591623585051,1,0
1.2842968519254498,-2.4314191483850975,1,0
1.1652619832233833,-2.2604435934680747,1,0
1.264012435922861,-2.1845555644961903,1,0
1.1835246075335828,-2.2385619946543867,1,0
0.9846871061983385,-2.3179191987998586,1,0
1.2164193154255742,-2.226480288393541,1,0
1.02180938207325,-2.3348561732080393,1,0
0.9656742524244404,-2.1371040197546276,1,0
0.8784643844152823,-2.124272549720491,1,0
1.1629840748321416,-1.8921205227099376,1,0
0.9216418389829921,-1.7499310088623137,1,0
1.2067241474591015,-1.584888811905013,1,0
1.1668378481171076,-1.8558590753434356,1,0
1.010177957187733,-1.8885658324963541,1,0
1.179340176537166,-1.8107478103977435,1,0
1.2848789150626976,-1.6537050721502033,1,0
1.4221441771398302,-1.7142026348039536,1,0
1.437743091400969,-1.3975244618867984,1,0
1.6050999423375725,-1.3900514250330043,1,0
1.2990876480585893,-1.437659576124265,1,0
1.4242763710326154,-1.3761830184268948,1,0
1.612133583041207,-1.4107854858990543,1,0
1.7112010127497699,-1.757477151459549,1,0
1.5315580997215221,-1.5081478797079397,1,0
1.58324743709141,-1.5436360736188566,1,0
1.2803870740584595,-1.2836551736369215,1,0
1.5698082296757292,-1.3800111693754487,1,0
1.5982698702538218,-1.492120758732483,1,0
1.465878264437991,-1.3891343733725345,1,0
1.2947502694228878,-1.5403027873403565,1,0
0.8813925659468702,-1.4369013819607421,1,0
0.5558389622769258,-1.368641498847963,1,0
0.41159655917461424,-1.1286371259756767,1,0
0.3421160388333517,-1.3079659276669764,1,0
0.27611617796124655,-1.3537058731568479,1,0
0.2079288934543505,-1.513103488727119,1,0
0.18785879146349824,-1.4357504916241006,1,0
0.30471869152721914,-1.5947934725364148,1,0
0.4933499095164293,-1.6520035139305627,1,0
0.6720697924880497,-1.7319106534451023,1,0
0.8448854721623009,-1.854517391584823,1,0
0.8741676470652855,-2.0746005807365355,1,0
1.0384750623806251,-2.1011965962397032,1,0
0.8886500148510007,-2.1085154110745132,1,0
0.8434879270125462,-2.265997888474913,1,0
0.9449565935857184,-2.4437706254835607,1,0
1.153219931174427,-2.6100465468487184,1,0
1.3239455940196032,-2.560945670598032,1,0
1.6368586243723962,-2.5550859696255257,1,0
1.4618572282534559,-2.6827293880625342,1,0
1.5200944357777235,-2.6520601074725807,1,0
1.5845490300794463,-2.4373999428623137,1,0
1.6582708103086297,-2.2900105463703517,1,0
1.8003098444334553,-2.408826754462421,1,0
1.8461972017316095,-2.1596508914122,1,0
1.737111026266831,-2.270866743761274,1,0
1.7411337704163743,-2.3647940659739635,1,0
1.7564682005595902,-2.5522114498808013,1,0
1.634331952410271,-2.3607796746770027,1,0
1.7114687658690644,-2.5791439150990927,1,0
1.710085054626624,-2.528289382942196,1,0
1.8541632720359364,-2.786900584849442,1,0
2.0903990762741,-2.862544546113614,1,0
2.1962414909472456,-2.851865717170145,1,0
2.3039206619577963,-2.6691938001368314,1,0
2.1191120144293674,-2.6128320249503725,1,0
1.9833254235170616,-2.4927135637168805,1,0
2.019707154205655,-2.565536813261181,1,0
2.085290823209731,-2.402314657513108,1,0
2.1682493746501503,-2.2627680974819877,1,0
2.1875856161903036,-2.378267844694747,1,0
2.055554536254653,-2.3250060799529293,1,0
2.082548132850896,-2.3214796632484616,1,0
2.0869732278856215,-2.1173780468015657,1,0
2.025411347510255,-2.2119216137623754,1,0
1.937745847378288,-2.0858377797144647,1,0
2.132035582806518,-2.152114503595573,1,0
2.1339860782075983,-2.061441011949595,1,0
2.1078322279760537,-2.006456775569787,1,0
2.226706161089532,-1.8755568950520023,1,0
2.5149470110828824,-1.706204063718014,1,0
2.5937735936667603,-1.7279107530442597,1,0
2.572523596425663,-1.8220730842034158,1,0
2.412959641060362,-1.7723857647550318,1,0
2.4132280739908634,-1.9349175130498675,1,0
2.3424811063677247,-1.7829682357121017,1,0
2.436056076272816,-1.891644692362832,1,0
2.3719521737653064,-2.0901459479046114,1,0
2.440460852383951,-2.1960186525658294,1,0
2.2242314744648586,-1.9215775248531426,1,0
2.228128598499993,-2.3221955807064734,1,0
2.3535879203134513,-2.4814690734720677,1,0
2.347237219187506,-2.2878598930977865,1,0
2.228257460866542,-1.9233901090719308,1,0
2.4084671388847494,-2.0399633331458866,1,0
2.4427016927336345,-2.2641314645141235,1,0
2.505323816346126,-2.489502079764627,1,0
2.5592433162041526,-2.581611115925054,1,0
2.5093005793970575,-2.3558975127786135,1,0
2.52058125874318,-2.184793320939521,1,0
2.5882705520022875,-2.4075371284781104,1,0
2.5123550348420776,-2.235641107209509,1,0
2.3043974233344304,-2.2438473514263175,1,0
2.2289864488364164,-2.3550350741900368,1,0
2.223867083470892,-2.2897573257693247,1,0
2.3322702100304933,-2.177861756493906,1,0
2.3773406601235334,-2.1337221705191705,1,0
2.487897361276792,-2.2117911617494883,1,0
2.378486103732334,-2.240316041884593,1,0
2.2640587875043194,-2.0527208943645863,1,0
2.1912980763283034,-2.0794312505270116,1,0
2.1247949269340194,-2.2236635293211564,1,0
2.0460160683306836,-2.6012784388342927,1,0
1.9985322761182134,-2.6772346003322314,1,0
1.8091659348969964,-2.6233600498504988,1,0
1.7557027506869147,-2.291521479921622,1,0
1.3836862053153252,-2.4930423152310115,1,0
1.398084255698211,-2.4727563187304438,1,0
1.4092278675527943,-2.569742299709656,1,0
1.6197354576762664,-2.6834563759482366,1,0
1.57758033118639,-2.5975504843469674,1,0
1.4796423163087613,-2.455144729338979,1,0
1.5227287060786152,-2.4072606939677463,1,0
1.6672885627431873,-2.212876269082246,1,0
1.5040286084912056,-2.330091231640603,1,0
1.4524402620300705,-2.197246602697037,1,0
1.3212269840559832,-2.5898209119714686,1,0
1.0440766864341868,-2.782371495898257,1,0
1.2150253156196154,-2.838843600881077,1,0
1.3165618320131591,-2.7718508585980848,1,0
1.2803293795381272,-2.698029053454976,1,0
1.128228301776802,-2.672574283046466,1,0
1.254970277841081,-2.7144200869129227,1,0
1.3713671543204777,-2.5360483881950024,1,0
1.2877810422499678,-2.347908104844782,1,0
1.344833380388045,-2.6168481942228703,1,0
1.4596000282999977,-2.5852993938261863,1,0
1.8393727065881351,-2.418738627945083,1,0
1.9469209875615456,-2.1354147828526875,1,0
2.094193725787213,-2.182789180074096,1,0
2.0046826626355836,-2.167430098434179,1,0
2.4450627577985573,-2.1646000039727205,1,0
2.525216559135756,-1.862583488763971,1,0
2.6532956082695676,-2.0423832299286393,1,0
2.6986322336725372,-2.122039644423178,1,0
2.7917607331812158,-2.0490905319420833,1,0
2.829315397525993,-1.9422924317434336,1,0
2.8282583804132644,-1.912852238357884,1,0
2.92726534640675,-1.8521564496203067,1,0
3.0625423330834343,-1.9121565951018575,1,0
2.9462233145232735,-1.9587131638124093,1,0
3.0385549339555764,-2.1151172622414043,1,0
2.914213986840547,-2.119939129813636,1,0
2.6345811940252757,-2.1258321788019425,1,0
2.8702079104401585,-1.8239049777465959,1,0
2.867076157883023,-1.7388185135377747,1,0
2.8572431357105117,-2.1625635317569225,1,0
2.8339365175237083,-2.11422054626741,1,0
2.7742693628082886,-2.0780580321340922,1,0
2.6665936389911606,-2.252985791163146,1,0
2.769425517685044,-1.8625047311933896,1,0
2.928909684482678,-2.0458664875878783,1,0
2.7175660260620758,-2.1009088567733296,1,0
2.680232331434481,-2.10111084320353,1,0
2.8430036256139464,-2.165715868400419,1,0
2.8113397039198063,-2.3194760283611817,1,0
2.7748151348596704,-2.223536055431048,1,0
2.9943989123968247,-2.209704451575334,1,0
2.871864100491996,-1.9722159783999391,1,0
2.432239541851068,-1.9020331004890005,1,0
2.3731459171787064,-1.8164609982375186,1,0
2.4563486696716565,-1.8933415629600687,1,0
2.6227978523779085,-1.7998017752290336,1,0
2.7195953810070277,-1.666883004678141,1,0
2.797652998349512,-1.4781369054321043,1,0
2.701089895450277,-1.5264367365566256,1,0
2.5783363602371923,-1.5845368764072796,1,0
2.383740046081874,-1.5338845639151015,1,0
2.277893634421211,-1.6404041657119715,1,0
2.1908476839007345,-1.4469792308485954,1,0
2.0607370569636747,-1.4163951117573679,1,0
2.1682795540290978,-1.386518268734087,1,0
2.222218201302831,-1.331429160382662,1,0
2.170238395905774,-0.981633722968063,1,0
2.0294256740837557,-0.9895375377394796,1,0
2.2702897241176037,-1.1782244850001797,1,0
2.247156765619441,-1.1690879116153736,1,0
2.122376200892216,-1.285036516578945,1,0
2.0108684345384296,-1.404412384619635,1,0
2.2044251712821503,-1.5397930421295953,1,0
2.2462069244881486,-1.6363351720861676,1,0
2.3675042501508203,-1.574122435157886,1,0
2.4564572564017078,-1.5619783257229911,1,0
2.2190595113729192,-1.5349822056537619,1,0
2.264549334406656,-1.420786336938001,1,0
2.429612552012263,-1.222871558838722,1,0
2.556364772929453,-1.147218049068382,1,0
2.646053968978269,-1.4537453172978592,1,0
2.805159647107418,-1.383956366912853,1,0
2.7502052940417987,-1.4715053461965,1,0
2.6017615947081314,-1.1899156005917628,1,0
2.532632646528478,-0.9868482945497347,1,0
2.321576528785323,-1.1588290892794086,1,0
2.358932549980817,-1.1150041410626734,1,0
2.54744890509435,-1.4336104077264022,1,0
2.8260312165071375,-1.3516292771379295,1,0
2.820014167929725,-1.3177968474611688,1,0
2.710336332210002,-1.100016810334746,1,0
2.446934921730276,-1.0473682784955336,1,0
2.304077785495953,-1.1547469019220833,1,0
2.189602419694883,-1.3122584712354908,1,0
2.0900372027339023,-1.202539285014801,1,0
1.999239065648475,-1.0910051269336571,1,0
1.9240395376968944,-1.0960507264914798,1,0
2.0211269684451216,-0.9146178997990513,1,0
1.9068543811048746,-0.8758254829857046,1,0
1.8374930690438824,-0.7902965099008229,1,0
1.8517101670310423,-0.9100999755689346,1,0
1.9235549857072625,-0.8299578975925729,1,0
1.83746856786855,-0.8267416563763826,1,0
1.6773659469881261,-0.7785718124714932,1,0
1.5226789215145864,-0.39598473001841233,1,0
1.7177983941057673,-0.13967288999206223,1,0
1.8131788640116315,-0.28769819366770505,1,0
1.979606029011477,-0.25981137331542203,1,0
2.219385890927444,-0.34480761822826345,1,0
2.348992124606158,-0.21223355138200894,1,0
2.2553611903433666,-0.1678243791101221,1,0
2.2758547556363946,-0.1473979396309324,1,0
2.3828842552289924,0.04020210212953276,0,0
2.3825678664060472,0.1013005456853332,0,0
2.0310222253335564,0.15421794374284276,0,0
2.1383659295057384,0.4766983269351821,0,0
2.2224181369612825,0.3264809777925838,0,0
2.29648616262392,0.4734835694696392,0,0
2.4700615167803712,0.42991164398747106,0,0
2.620728413061506,0.1072417417301002,0,0
2.5698887176946217,0.10048400582596713,0,0
2.4625526931471207,0.35834914778432625,0,0
2.6284810941540813,0.3519302008642777,0,0
2.5544860395002282,0.27499112008043164,0,0
2.665939631199839,0.3844863446102967,0,0
2.5830043338219277,0.5702358466796091,0,0
2.6493441741612025,0.6992858656437952,0,0
2.6323945295533004,0.6754792652742737,0,0
2.4756925931491094,0.9470955010704916,0,0
2.249522224074616,0.8125228474912262,0,0
2.2547379519247146,0.7961709494905187,0,0
1.8648891925227726,0.7835861164606717,0,0
2.181640398520397,0.8945166366535299,0,0
2.072616926544868,0.7573948214495888,0,0
1.9784288732838045,0.5575729716461244,0,0
2.1121352832469382,0.594568014736186,0,0
2.184111909027001,0.6373701162317873,0,0
2.39227852559672,0.4660576599336928,0,0
2.604407174240232,0.6497689359935434,0,0
2.6335920785554827,0.7245102397166213,0,0
2.812132108046183,0.6566834251848123,0,0
2.813630132668154,0.6446689090575162,0,0
2.7131181252004253,0.5235417792879864,0,0
2.6579038503712193,0.3579867912316085,0,0
2.5861630608027304,0.18511193986390526,0,0
2.4817787606462343,0.25898060546452417,0,0
2.670514075496485,0.3037620138613236,0,0
3.109091091073456,0.2786218628574825,0,0
3.352671983620285,0.22832099012836082,0,0
3.086615272975765,-0.14814915074872242,1,0
3.2621318499891983,0.1712656358909906,0,0
3.3316162504783517,0.09313803652361631,0,0
3.273881880926135,-0.13610321283183574,1,0
3.17708695855601,-0.24775882749637412,1,0
3.3139111281849405,-0.20184808529976161,1,0
3.201142435551832,-0.06157923842296145,1,0
3.0571714663169582,-0.2185647992683789,1,0
2.960791860631566,-0.21096230399086938,1,0
2.9222512429268055,-0.01417679861110202,1,0
2.856047893067085,-0.08881784748243103,1,0
2.990522448108855,0.3259513818788825,0,0
2.855540922721553,0.48895992546300726,0,0
2.959694177803286,0.5108706120237894,0,0
3.1908229006996276,0.6392871420100635,0,0
3.3101410059500487,0.8136910243820801,0,0
3.5600805930093973,0.6425042635385525,0,0
3.7006423167004536,0.5054442652487152,0,0
3.685545529013702,0.6056031206352382,0,0
3.637389201658828,0.9018268283639486,0,0
3.694237643967997,0.9944747511320873,0,0
3.4980770458296684,1.048773732598592,0,0
3.5305352002967236,0.929409589387237,0,0
3.3415791927038403,1.1494452422799672,0,0
3.0006405412817214,1.1699136392750509,0,0
2.9011171312540434,1.1847236057450141,0,0
2.8728850294789257,1.208895823705737,0,0
2.6920444373169206,1.2316420514434048,0,0
2.646188394211396,1.2166589997594561,0,0
2.5584485125605343,1.6167019914370089,0,0
2.544626744458246,1.631892671029281,0,0
2.376213679258059,1.626692464141499,0,0
2.2809895193681142,1.7270457125612422,0,0
2.054443506149899,1.8663293740641012,0,0
2.172423440271109,1.8584335391450848,0,0
1.8515101222736288,1.799837696280471,0,0
2.1007286795400746,1.9689965511342333,0,0
2.164979078874004,1.8742353306493653,0,0
2.2036494218255,1.858691473251557,0,0
2.3589075342907995,2.0510849120202606,0,0
2.426223612784052,2.025316693810485,0,0
2.5744532245987113,2.18893634776367,0,0
2.6272619070501078,2.1073794342306753,0,0
2.895461189570109,2.2967509526708634,0,0
3.132419945933084,2.24914952947292,0,0
2.953447085500726,2.0464991779744834,0,0
3.0115607754038183,2.2282381847637294,0,0
3.0184623604629586,2.2602701129646294,0,0
3.12166796184118,2.4091575923035053,0,0
3.4027237600877567,2.2010477138828177,0,0
3.3958748290498204,2.3556138849980193,0,0
3.2306779020444742,2.383955004246408,0,0
3.4015383818869536,2.4322287005003695,0,0
3.2568279305708283,2.7783789832122365,0,0
3.3743347820105325,2.82322535525559,0,0
3.439503418447388,2.7015376123901182,0,0
3.696767748717086,2.6333076916634695,0,0
3.615237313312081,2.598046837013469,0,0
3.4891781373046094,2.615141800380536,0,0
3.227509303141011,2.756246039166919,0,0
3.4489400328470152,2.9286932840976085,0,0
3.3787456053166225,2.837690102760427,0,0
3.2382918193597763,2.6576292276199482,0,0
3.1056539542342216,2.603228971020525,0,0
2.911266157475978,2.652873744318465,0,0
2.869584720257463,2.562431393880141,0,0
2.734106464548029,2.681443822826474,0,0
2.4921212316776016,2.7247443682184183,0,0
2.309247158420006,2.828182847887538,0,0
2.3161138502419414,3.159290336630705,0,0
2.1295571633373194,3.507696211146424,0,0
2.1452458383907502,3.4638673739124277,0,0
2.2429938012697956,3.523151097536149,0,0
2.072538704142738,3.7686766040737703,0,0
1.8643895322844275,3.9561470836749453,0,0
2.1497218548245023,3.9149718899366874,0,0
1.9863275551328095,3.8870721981943452,0,0
2.093209962446866,3.7280200653862536,0,0
2.143280098619063,3.6196789114878465,0,0
2.070398442816564,3.760911720877299,0,0
2.0465527555828995,3.9421629536994875,0,0
1.8776855438800473,3.767427581231521,0,0
1.8946839328635707,3.7627605484191835,0,0
1.6567340695670454,3.704205711315372,0,0
1.4906470387598414,3.893235710384997,0,0
1.5796273060055228,3.6966726554978404,0,0
1.580678351707603,3.838349752492749,0,0
1.6670383975128824,3.5171971242349294,0,0
1.5985355943873583,3.453284817275181,0,0
1.4823956840506216,3.583612234156807,0,0
1.468009939812487,3.3021704923085493,0,0
1.5232044585381201,3.3764851047498197,0,0
1.6101955663460148,3.5936027940910416,0,0
1.3995747754646555,3.6496906968219847,0,0
1.5402674007669095,3.587509283753332,0,0
1.4471199059000095,3.5902580420602788,0,0
1.5116256153118048,3.4497470590765675,0,0
1.5836732767196509,3.3493783519131632,0,0
1.593081262331578,3.139033604759898,0,0
1.636844451590183,2.9984667007109156,0,0
1.709165330676825,2.7888024091078867,0,0
1.62286658441327,2.5574416010644963,0,0
1.3272624213547746,2.6369010601996186,0,0
1.2246310528049067,2.52199145446387,0,0
1.5169828785689743,2.4380379823413314,0,0
1.6020412238519608,2.3624407232034543,0,0
1.7781566785288874,2.4110701373473877,0,0
1.6463385876609353,2.2383173495291135,0,0
1.6486340871263954,2.4253790048027875,0,0
1.6391578205885935,2.3204278156587375,0,0
1.9509120417381793,2.358434814686599,0,0
1.8666664990943376,2.378859997612098,0,0
1.6971948154282286,2.4420360570209443,0,0
1.6400414908185879,2.509243113826408,0,0
1.6955042182212634,2.5279685493523067,0,0
1.4635765085809072,2.4301279529140856,0,0
1.5497883303746054,2.5315990144766887,0,0
1.252752661048043,2.8418079818826376,0,0
1.1578890220770859,2.9642371985767118,0,0
1.2123341614280854,2.8684165501896466,0,0
1.1978881294689312,2.753915605698355,0,0
1.2130970814935231,2.7148029508857747,0,0
1.3147191208388886,2.5659292231166773,0,0
1.168744045433741,2.571007301170844,0,0
1.1466443515938682,2.4669092561460593,0,0
